id,n_base,authorMeta/digg,authorMeta/fans,authorMeta/following,authorMeta/heart,authorMeta/name,authorMeta/nickName,authorMeta/profileUrl,authorMeta/signature,authorMeta/video,shareCount,playCount,diggCount,collectCount,des,createTimeISO,webVideoUrl,webVideoUrlc,funciona ,des.1,idt,Unnamed: 22,Unnamed: 23,memo_id,actividad,auditivo,cartel,comentarios_x,eauditivo,eauditvo,evisual,intencion,lugar,notas,otro,actividad.alarde,actividad.apologiad,actividad.comedia,actividad.concierto,actividad.declaracionpertenencia,actividad.entrevista,actividad.fiesta,actividad.homenaje,actividad.noticia,actividad.opinion,actividad.postenfrentamiento,actividad.proejercito,actividad.puntero,actividad.recorrido,actividad.replica,actividad.tareas,actividad.vental,actividad.videojuego,actividad.videomusical,auditivo.audioviral,auditivo.comunicaciontactica,cartel.2r,cartel.caf,cartel.cdnz,cartel.cds,cartel.chap,cartel.chapo,cartel.cjng,cartel.gobierno,cartel.mayitos,cartel.mencho,cartel.mz,cartel.ncdj,cartel.no,cartel.noreste,cartel.tropainfierno,cartel.vicentezambada,cartel.zetas,comentarios_y,comentarios.gral,comentarios.menciongco,comentarios.reclutamiento,auditivo.audiovid,auditivo.locucion,auditivo.musica,auditivo.musica_belica,auditivo.no,auditivo.narcocorrido,evisual.altar,evisual.armasv,evisual.baile,evisual.convoy,evisual.dañosbelicos,evisual.dinero,evisual.grabaciónprograma,evisual.meme,evisual.mouthsmah,evisual.mujeres,evisual.no,evisual.radio,evisual.repost,evisual.ropa,evisual.siglasv,evisual.texto,evisual.uniformesv,evisual.vidorginal,intencion.alertar,intencion.burlavs,intencion.ciudadano,intencion.comercio,intencion.esvida,intencion.glorificacion,intencion.gobierno,intencion.identidad,intencion.imitacion,intencion.informar,intencion.ironizar,intencion.legitmiacion,intencion.miedo,intencion.propaganda,intencion.queja,intencion.reclutamiento,intencion.visibilidad,lugar.cln,lugar.gdl,lugar.slp,lugar.tjn,notas.ejemplo,otro.serietv,evisual.conduccion,actividad.,evisual.despliegue,intencion.acusar,lugar.tuxtlag,evisual.alcohol,cartel.golfo,cartel.chukys,evisual.joyas,lugar.nl,lugar.sonora,lugar.durango,auditivo.balazos,evisual.niños,lugar.nayarit,lugar.clya,otro.trend,cartel.ruso,lugar.usa,cartel.cartlgdl,lugar.bjc,lugar.cdmx,actividad.actividad,cartel.desinaloa,cartel.jaliscong,cartel.neste,cartel.nz,cartel.mayizamz,cartel.chapizachapo,evisual.vehiculos,evisual.inmuebles,lugar.jal,lugar.chiap,union
798,1,2792,698,596,11400,lastup_11,Lastup11,https://www.tiktok.com/@lastup_11,"With God Everything is Possible 😇🙏
@𝓙❤️💕
✨Where Our Eyes Are Never Closing💘",104,2,1197,49,3,#fyp #vibe #herneciadegrandes #carte #cartetok #musica #culicansinaloa🍅 #culican #musica #elnini09 #mexico #elmz #elnini #elpollo #privada #sierra #mireal ,2024-09-23T06:52:12.000Z,https://www.tiktok.com/@lastup_11/video/7417727680738528558,https://www.tiktok.com/@lastup_11/video/7417727680738528558,,,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
799,1,190,51400,2601,460500,hug.castaed47,Castañeda Hugo,https://www.tiktok.com/@hug.castaed47,siguenme sean parte de la tropa,161,299,343300,9772,1473,Respuesta a @josfranciscolpezd ,2023-12-03T03:19:28.000Z,https://www.tiktok.com/@hug.castaed47/video/7308202811940965638,https://www.tiktok.com/@hug.castaed47/video/7308202811940965638,,,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
800,1,5011,509,394,3843,draylon716,Javier Perez,https://www.tiktok.com/@draylon716,Chihuahua Chihuahua,37,86,50000,700,143,#viral #parati #lineah2 #trocas #blindadas #chihuahua #maguarichichihuahua ,2023-04-11T14:41:14.000Z,https://www.tiktok.com/@draylon716/video/7220802397231271173,https://www.tiktok.com/@draylon716/video/7220802397231271173,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
801,1,2357,336200,141,6800000,tmmusic9_,TM Recordz,https://www.tiktok.com/@tmmusic9_,Instagram: tm_music,412,18,12700,477,50,El Double R - Los Alegres Del Barranco #losalegresdelbarranco #corridoschingones #corridosbelicos #agrecordz🎱 #ranchohumilde #fyp #,2024-12-08T20:45:06.000Z,https://www.tiktok.com/@tmmusic9_/video/7446144865441680682,https://www.tiktok.com/@tmmusic9_/video/7446144865441680682,,,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
802,1,40700,82800,300,5100000,josestrd._,⚡️,https://www.tiktok.com/@josestrd._,"CLN
Ig:josestrd._
YOUTUBE: José Estrada",184,41,36700,4523,336,#cln #fyp #parati 💤,2023-12-20T07:51:37.000Z,https://www.tiktok.com/@josestrd._/video/7314581387502177542,https://www.tiktok.com/@josestrd._/video/7314581387502177542,,,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
803,1,7535,53200,172,5500000,1sportsdoctor,SportsDoctor,https://www.tiktok.com/@1sportsdoctor,"Deon Jordan
Unbiased Sports Enjoyer
Contact: dee1sportsdoctor@gmail.com",906,16,51600,3136,102,"Rooting for DJ Burns, one of the best March Madness runs in recent memory💯 #1sportsdoctor #foryou #collegebasketball #marchmadness #ncaatournament #djburns #ncstate #teegrizzley #zachrandolph #djburnsedit #foryoupage #ncstatebasketball ",2024-04-07T01:43:29.000Z,https://www.tiktok.com/@1sportsdoctor/video/7354934692048620830,https://www.tiktok.com/@1sportsdoctor/video/7354934692048620830,,,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
804,1,2628,9031,0,874900,ricsko0016,Richárd Siroki,https://www.tiktok.com/@ricsko0016,"Nincs jobb, nincs bal, csak magyar.❤️🤍💚",1325,5,1072,42,4,,2025-01-23T17:49:39.000Z,https://www.tiktok.com/@ricsko0016/video/7463169576767917334,https://www.tiktok.com/@ricsko0016/video/7463169576767917334,,,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
805,1,25,39,2,461,izamayaundercover,lee,https://www.tiktok.com/@izamayaundercover,,9,0,763,108,9,#fyp #newacc #pretty ##blowup ,2025-01-20T00:29:19.000Z,https://www.tiktok.com/@izamayaundercover/video/7461788206850116894,https://www.tiktok.com/@izamayaundercover/video/7461788206850116894,,,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
806,1,4521,3049,633,62300,nayan_cm,⚡ Nᴀʏᴀɴ CM ⚡,https://www.tiktok.com/@nayan_cm,"জীবনে খারাপ অধ্যায় মানে এই নয় যে,
      জীবনের গল্প শেষ।😟🫠",281,10,6943,774,41,মামুর বেটা'রা রেডী নাকি 🥵🤙🏻 খেলা কিন্তু শুরু হয়ে গেছে 🔥✌🏻 . . . . . . . . #NayanCM #NayanChandraMoni  #manikganj  #dance #dj #foryou #fyp  #জানি_ভাইরাল_হবে_না😐😐 ,2025-01-21T13:48:08.000Z,https://www.tiktok.com/@nayan_cm/video/7462365165300796690,https://www.tiktok.com/@nayan_cm/video/7462365165300796690,,,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
807,2,10900,182300,348,1300000,fridabosck,Frida Bosck,https://www.tiktok.com/@fridabosck,SÍGUEME EN INSTAGRAM segovia_frida,435,2753,4100000,593000,45000,#alucin #fypシ #paratii ,2024-01-02T03:42:07.000Z,https://www.tiktok.com/@fridabosck/video/7319341191630163205,https://www.tiktok.com/@fridabosck/video/7319341191630163205,,,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
808,2,1880,204900,73,3300000,memiiliaaa,emilia,https://www.tiktok.com/@memiiliaaa,"🤪🎉🐙🥂😩🍕😮‍💨🍹❤️‍🔥✌🏻🦖🦋
ig: emilia_gs",510,20800,19500000,2200000,191900,#alucin #posada ,2023-12-20T16:38:02.000Z,https://www.tiktok.com/@memiiliaaa/video/7314717058686520581,https://www.tiktok.com/@memiiliaaa/video/7314717058686520581,,,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
809,2,398,429,775,416,el_tutzi_tutzi,El MZ,https://www.tiktok.com/@el_tutzi_tutzi,,17,1,977,35,2,,2025-01-04T05:35:49.000Z,https://www.tiktok.com/@el_tutzi_tutzi/video/7455929814331968773,https://www.tiktok.com/@el_tutzi_tutzi/video/7455929814331968773,,,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
810,2,21100,13600,1194,221300,mamamochi12,shayUGC,https://www.tiktok.com/@mamamochi12,"UGC|Texture Shots|150+brands 🌎
12K+ Insta
work: shaynepaulo2019@gmail.com",362,179,429800,1094,141,"CLN is still on BIG SALE!! Up to 75% sandals, heels, wedges, flatforms and etc!!!  2 for 399 2 for 499 2 for 799 #cln #capcut #fyp #fypシ #ugc #ugccontentcreator #ugccommunity ",2023-08-06T03:48:33.000Z,https://www.tiktok.com/@mamamochi12/video/7264051168492440837,https://www.tiktok.com/@mamamochi12/video/7264051168492440837,,,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
811,2,66,26,13,166,nc_dj_official,NC DJ,https://www.tiktok.com/@nc_dj_official,"Official Account Of NC DJ
Spotify:NC DJ",12,0,780,50,4,https://open.spotify.com/track/65oLitv1hWxaQfWAG6rVBY?si=DKagSt6fREKz7uRiaWSZLA&utm_source=copy-link,2023-02-16T15:37:59.000Z,https://www.tiktok.com/@nc_dj_official/video/7200778421348175110,https://www.tiktok.com/@nc_dj_official/video/7200778421348175110,,,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
812,2,4,1300000,2,14900000,jaybnow.hr16,JAY B,https://www.tiktok.com/@jaybnow.hr16,"JAY B OFFICIAL TIKTOK
제이비 공식 틱톡
•세상은 요지경•",31,23000,4600000,1100000,52700,#JAYB #제이비 #카덴차 #CDNZA #몸매 #MOMME,2022-08-22T16:06:20.000Z,https://www.tiktok.com/@jaybnow.hr16/video/7134732528933473538,https://www.tiktok.com/@jaybnow.hr16/video/7134732528933473538,,,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
813,2,13100,40700,6,2300000,cuentasecretacln,💫,https://www.tiktok.com/@cuentasecretacln,"Cuenta de 4️⃣
Cln🌪️
SPAM-BLOQUEADO
video d 7.5mll d 👁️ en solo 2dias borrado😠",13,2987,3300000,467200,14400,mal ahi chicos #parati #secret #fyp #cln #foryoupag #viral #cetis #fouryou #107 ,2024-11-22T17:02:34.000Z,https://www.tiktok.com/@cuentasecretacln/video/7440150150393204023,https://www.tiktok.com/@cuentasecretacln/video/7440150150393204023,,,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
814,2,3245,1200000,53,19000000,luly.mix,Lulymix,https://www.tiktok.com/@luly.mix,"🇦🇷Suscribite a mi canal de YouTube: Lulymix
IG: luly.mix ❤",910,3167,7100000,799000,86500,lo hice de las dos formas que ví que lo bailan 😛❤,2023-12-06T22:35:20.000Z,https://www.tiktok.com/@luly.mix/video/7309613926122048774,https://www.tiktok.com/@luly.mix/video/7309613926122048774,,,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
815,2,25400,10800,2302,314400,enriquelosdelarroyoffi,enriquelosdelarroyo,https://www.tiktok.com/@enriquelosdelarroyoffi,Sígueme en insta 🤪 @enriquelosdelarroyo,339,13400,2900000,134800,13100,#italikaoficial #italikaturbo #culiacan #punteros #cln #motos ,2024-02-03T21:53:04.000Z,https://www.tiktok.com/@enriquelosdelarroyoffi/video/7331497063718472965,https://www.tiktok.com/@enriquelosdelarroyoffi/video/7331497063718472965,,,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
816,2,1749,2413,302,40700,ncdoprimeiro,Dj Nc do primeiro 🇧🇷,https://www.tiktok.com/@ncdoprimeiro,Dj 🇧🇷/🇵🇹 (Spotify @ Dj Nc do primeiro),60,27,19400,2301,196,#fyp #criadebh😝🔮 #rlk🔮 ,2025-01-06T23:34:00.000Z,https://www.tiktok.com/@ncdoprimeiro/video/7456949845304036630,https://www.tiktok.com/@ncdoprimeiro/video/7456949845304036630,,,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
817,2,3,555,0,7055,el.yair975,EL YaIr,https://www.tiktok.com/@el.yair975,,1,231,260900,7056,1020,el Yair bailando #puntero #ellasierra #paraty #viral #fypシ ,2023-11-17T21:29:43.000Z,https://www.tiktok.com/@el.yair975/video/7302546397105278214,https://www.tiktok.com/@el.yair975/video/7302546397105278214,,,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
818,2,14200,591,649,6810,__fritzie,FritzieV,https://www.tiktok.com/@__fritzie,"IG: @fritzievillafranca

https://fritzvillafranca.passio.eco",104,823,324200,4040,704,Finally nakahanap na din! Black and silver!!! ♥️ #cln #cardholder #fyp #wallet #clnwallets #cutesy #budolfinds #cute #black #cute #demure #clnph @CLNph ,2024-12-28T11:37:04.000Z,https://www.tiktok.com/@__fritzie/video/7453425322504113428,https://www.tiktok.com/@__fritzie/video/7453425322504113428,,,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
819,2,16500,14900,234,4700000,lorelai.swift,aoife ౨ৎ (taylor’s version),https://www.tiktok.com/@lorelai.swift,"#1 dress stan
15 | ireland | alessi x101
@aoife | alessicentral ౨ৎ
eras 28/6🫶🏻",529,202,190000,25800,2210,idek how it works tbh i just ask my dad to make them for me 😭 also these are songs that you literally can’t buy as cds so that’s why i made them #cds #lorelaiswift #music #lanadelrey #lanadelrayakalizzygrant #mckennagrace #gutsspilled #oliviarodrigo #bittersweet16 #autumnleaves #alessirose #ruminationasritual,2024-07-27T16:34:39.000Z,https://www.tiktok.com/@lorelai.swift/video/7396354671939439905,https://www.tiktok.com/@lorelai.swift/video/7396354671939439905,,,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
820,2,7393,321,212,5359,ernestov4,Ernesto V. Cisneros,https://www.tiktok.com/@ernestov4,hola plebes 🤩👨‍🌾👩‍🌾🧔,22,120,223100,5054,590,#señorpuntero😂😎 #sigueme #trabajo,2021-12-01T17:53:49.000Z,https://www.tiktok.com/@ernestov4/video/7036793790299950342,https://www.tiktok.com/@ernestov4/video/7036793790299950342,,,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
821,2,6182,4621,229,47900,fuerzasarmadas._mx,marina_mx,https://www.tiktok.com/@fuerzasarmadas._mx,"de pie ante el mundo 🌎 de rodillas ante dios ⚓
parte del 1% 
fan de zaumspe 💗",17,35,82300,1675,191,@DamarisEsquivel 👮🏻‍♀️🥰,2023-11-28T05:37:10.000Z,https://www.tiktok.com/@fuerzasarmadas._mx/video/7306382864034155782,https://www.tiktok.com/@fuerzasarmadas._mx/video/7306382864034155782,,,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
822,2,7037,3930,2541,40100,vorapon4289,vorapon patcharasilatong,https://www.tiktok.com/@vorapon4289,,359,25,6415,71,20,"🕯️ R.I.P. Jim Humble December 27, 1932- September 1, 2023​... Tribute from #andreaskalcker to #jimhumble thanks for everything. Without MMS  there would be no CDS #ChlorineDioxide #CDS​  #MMS​ #RIP​ #JimHumble​ #RipJimHumble​ #DrAndreaskalcker",2023-09-26T14:28:38.000Z,https://www.tiktok.com/@vorapon4289/video/7283141464199138565,https://www.tiktok.com/@vorapon4289/video/7283141464199138565,,,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
823,2,13300,68700,398,1300000,elcompateo1,elcompateo1 oficial,https://www.tiktok.com/@elcompateo1,,809,4,6162,121,2,#lostucanesdetijuana  #Elmz ,2022-10-19T00:50:42.000Z,https://www.tiktok.com/@elcompateo1/video/7156019538008608046,https://www.tiktok.com/@elcompateo1/video/7156019538008608046,,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
824,2,18000,2661,1686,22700,soy.el.r,Rodrigo AG,https://www.tiktok.com/@soy.el.r,Sígueme en Instagram  Soy.El_muchacho_alegre,88,395,368800,6816,895,Esa expo agro 🍅 #nini #cln🍅 #expoagro #enigmanorteño #minilic ,2024-07-02T07:19:36.000Z,https://www.tiktok.com/@soy.el.r/video/7386934746523208965,https://www.tiktok.com/@soy.el.r/video/7386934746523208965,,,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
825,2,21,12700,0,88900,elcompita1044,ELcompita10,https://www.tiktok.com/@elcompita1044,,9,388,213500,6949,867,#puntero #radio #parati #viral #punteros #kenwood #culiacan🍅 #mexico🇲🇽 #motorola #radiosdecomunicacion #radiosdefrecuania ,2024-05-27T23:38:52.000Z,https://www.tiktok.com/@elcompita1044/video/7373828032353668357,https://www.tiktok.com/@elcompita1044/video/7373828032353668357,,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
826,2,3940,128200,17,657700,tz_atomico,TZ ATOMICO,https://www.tiktok.com/@tz_atomico,"CONFIGURACION 🇧🇷 EN MI CANAL DE YOUTUBE 
     TZ ATOMICO      👇✔️",633,176,540300,10500,1841,Respuesta a @alexgamer9138 ✅COMO ACTIVAR VELOSIDAD DEL PUNTERO EN CONFIGURACION PARA FREE FIRE ⚙ VELOSIDAD DEL PUNTERO PARA ANDROID Y IPHONE #shadowbanned #configuracionesfreefire #sensibilidadefreefire #pvp #tzbeneno #fyp #fypシ ,2022-10-25T02:06:54.000Z,https://www.tiktok.com/@tz_atomico/video/7158265686186315013,https://www.tiktok.com/@tz_atomico/video/7158265686186315013,,,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
827,2,2688,203,398,1903,rodrigoelsadiko,Rodrigo Guttor,https://www.tiktok.com/@rodrigoelsadiko,,33,10,11500,182,23,#carnavaldeoruro2023🇧🇴 #Oruro #Bolivia ,2023-02-18T12:14:09.000Z,https://www.tiktok.com/@rodrigoelsadiko/video/7201468061868756230,https://www.tiktok.com/@rodrigoelsadiko/video/7201468061868756230,,,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
828,2,7499,45400,15,1000000,pokilira0,Manuel Lira,https://www.tiktok.com/@pokilira0,Insta: pokilira :),314,3012,415100,36000,2122,Jajaja || Instagram:@pokilira✌🏻 #pibes #fyp #si #xd #lentejas #Viral #foryou #parati #yo #Alcon #puntero ,2025-01-17T04:34:12.000Z,https://www.tiktok.com/@pokilira0/video/7460738049475972357,https://www.tiktok.com/@pokilira0/video/7460738049475972357,,,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
831,2,4488,221,2614,1651,melissagonzalez92,melissa .,https://www.tiktok.com/@melissagonzalez92,,58,4,10500,263,3,#larryhernandez sigues siendo el mismo pura chapiza 😅🤩❤️,2021-11-30T17:13:52.000Z,https://www.tiktok.com/@melissagonzalez92/video/7036412401708698926,https://www.tiktok.com/@melissagonzalez92/video/7036412401708698926,,,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
832,2,3260,67000,17,610700,bek88.84,bek_ufc,https://www.tiktok.com/@bek88.84,"SPORT
UFC и ACA и ММА",469,539,249500,8751,580,UFC 311 3 ROUND HILL vs PROCHAZKA #UFC #UFC311 #FIGHTNIGHT #TIKTOKESPORTS ,2025-01-19T04:39:21.000Z,https://www.tiktok.com/@bek88.84/video/7461481555253300486,https://www.tiktok.com/@bek88.84/video/7461481555253300486,,,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
833,2,132,543,19,252900,las.alucines066,Las Alucines 💘🫶🏻,https://www.tiktok.com/@las.alucines066,"Las Alucines 🫶🏻🤍
Cher 💘 
las amo preciosísimass",8,3347,1500000,251800,7285,Claro preciosísimasaaaaaa 🤣 ||| #viral #fyp #fyp #fyp #fyp #viral #viral #fyp #lasalucines #lasalucines #lasalucines #kassquezada #kassquezada #kassquezada #quesitooaxaca #quesitooaxaca #quesitooaxaca #lupitavillalobos #lupitavillalobos #lupitavillalobos #lupitavillalobos #fyp #fyp #fyp #fyp #fyp #fyp #fyp #fyp #fyp ,2025-01-18T00:52:22.000Z,https://www.tiktok.com/@las.alucines066/video/7461051985781902597,https://www.tiktok.com/@las.alucines066/video/7461051985781902597,,,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
